Order ID,Order Date,Ship Date,Ship Mode,Customer Segment,Region,Country,Category,Sub-Category,Sales Rep,Quantity,Sales,Cost,Profit,Discount,Profit Margin
ORD-1173,2023-01-12,2023-01-15,Express,Corporate,Latin America,Brazil,Office Supplies,Binders,Rep_006,11,702.47,512.83,189.64,0.0,27.0
ORD-1174,2023-12-11,2023-12-15,Standard,Consumer,Europe,Germany,Office Supplies,Binders,Rep_015,9,412.94,261.86,151.08,0.0,36.59
ORD-1175,2023-09-20,2023-09-26,Standard,Consumer,Latin America,Brazil,Office Supplies,Storage,Rep_005,7,181.83,115.42,66.41,0.1,36.52
ORD-1176,2023-03-04,2023-03-09,Second Class,Consumer,North America,Mexico,Furniture,Furnishings,Rep_003,7,5849.95,4073.47,1776.47,0.0,30.37
ORD-1177,2024-05-24,2024-05-29,Standard,Consumer,Asia Pacific,Japan,Furniture,Bookcases,Rep_006,15,17842.643,10104.36,5069.049999999999,0.0,28.41
ORD-1178,2023-08-01,2023-08-05,Express,Consumer,Europe,Germany,Technology,Phones,Rep_018,5,9605.87,6700.78,2905.1,0.0,30.24
ORD-1179,2023-11-04,2023-11-05,Express,Corporate,Latin America,Chile,Technology,Computers,Rep_004,2,1366.24,1021.22,345.01,0.05,25.25
ORD-1180,2024-02-26,2024-03-02,Standard,Consumer,Europe,United Kingdom,Furniture,Chairs,Rep_009,17,17376.87,13702.82,3674.06,0.15,21.14
ORD-1181,2023-08-30,2023-09-03,Standard,Home Office,Europe,Spain,Technology,Copiers,Rep_002,8,14363.84,10447.31,3916.53,0.1,27.27
ORD-1182,2023-06-22,2023-06-25,Standard,Consumer,Asia Pacific,China,Technology,Accessories,Rep_008,13,1613.85,1209.17,404.69,0.1,25.08
ORD-1183,2024-10-25,2024-10-29,Standard,Corporate,North America,United States,Technology,Copiers,Rep_014,4,3659.6125,2210.2,717.49,0.1,19.61
ORD-1184,2024-03-17,2024-03-18,First Class,Corporate,North America,United States,Furniture,Tables,Rep_006,15,3225.61,2559.75,665.86,0.0,20.64
ORD-1185,2024-04-07,2024-04-14,First Class,Corporate,Europe,France,Technology,Copiers,Rep_004,14,3238.2999999999997,2051.7,538.94,0.05,16.64
ORD-1186,2023-05-29,2023-06-05,Standard,Consumer,Latin America,Chile,Furniture,Tables,Rep_016,2,558.67,373.0,185.67,0.2,33.23
ORD-1187,2024-05-02,2024-05-05,Express,Corporate,Asia Pacific,Japan,Furniture,Chairs,Rep_020,12,5872.75,3511.84,1407.924,0.1,23.97
ORD-1188,2023-08-10,2023-08-16,Second Class,Consumer,Asia Pacific,Australia,Technology,Copiers,Rep_015,18,23226.08,14962.54,8263.55,0.3,35.58
ORD-1189,2024-10-08,2024-10-11,First Class,Corporate,Asia Pacific,Singapore,Office Supplies,Storage,Rep_011,13,349.115,168.2,140.476,0.1,40.24
ORD-1190,2024-04-07,2024-04-12,Standard,Home Office,Asia Pacific,Australia,Technology,Computers,Rep_005,1,1692.1125000000002,686.75,496.37,0.05,29.33
ORD-1191,2023-04-18,2023-04-21,Standard,Corporate,Asia Pacific,China,Technology,Accessories,Rep_016,8,4248.19,3166.14,1082.05,0.3,25.47
ORD-1192,2024-05-05,2024-05-11,Second Class,Corporate,North America,Canada,Technology,Copiers,Rep_007,2,1857.5,1124.54,361.46,0.05,19.46
ORD-1193,2023-11-10,2023-11-13,First Class,Corporate,Europe,Spain,Technology,Computers,Rep_002,11,16771.88,12887.41,3884.47,0.05,23.16
ORD-1194,2023-05-12,2023-05-14,Express,Corporate,Asia Pacific,China,Furniture,Furnishings,Rep_003,5,5141.29,3086.71,2054.58,0.0,39.96
ORD-1195,2023-07-07,2023-07-11,Express,Home Office,North America,United States,Technology,Accessories,Rep_004,14,20448.95,12695.27,7753.68,0.0,37.92
ORD-1196,2024-06-19,2024-06-23,Second Class,Home Office,Europe,Germany,Furniture,Bookcases,Rep_019,17,16848.48,10611.17,6237.31,0.1,37.02
ORD-1197,2023-04-27,2023-04-30,Second Class,Consumer,Asia Pacific,Singapore,Office Supplies,Storage,Rep_004,17,785.94,485.49,300.45,0.0,38.23
ORD-1198,2023-10-30,2023-11-05,First Class,Consumer,Asia Pacific,China,Furniture,Chairs,Rep_017,6,5943.89,4500.3,1443.59,0.0,24.29
ORD-1199,2023-05-04,2023-05-10,Express,Consumer,Asia Pacific,Australia,Technology,Computers,Rep_020,10,7022.97,4250.58,2772.39,0.0,39.48
ORD-1200,2024-12-10,2024-12-15,Standard,Consumer,North America,Mexico,Technology,Accessories,Rep_019,10,21410.25,11049.54,6078.66,0.0,28.39
ORD-1201,2023-03-15,2023-03-21,Standard,Corporate,Latin America,Brazil,Furniture,Tables,Rep_007,7,5565.32,3825.43,1739.88,0.1,31.26
ORD-1202,2024-11-16,2024-11-23,First Class,Consumer,Latin America,Brazil,Office Supplies,Storage,Rep_004,12,110.84,67.31,30.471,0.0,27.49
ORD-1203,2024-09-23,2024-09-27,Express,Corporate,Europe,Spain,Furniture,Bookcases,Rep_013,6,1149.08,801.5,347.58,0.0,30.25
ORD-1204,2024-03-16,2024-03-23,Second Class,Home Office,North America,Canada,Technology,Accessories,Rep_006,15,1735.4125,1017.31,371.02,0.3,21.38
ORD-1205,2024-03-01,2024-03-04,Standard,Consumer,Europe,Spain,Furniture,Chairs,Rep_018,5,5079.22,3248.77,1830.45,0.05,36.04
ORD-1206,2024-01-19,2024-01-20,Express,Consumer,Latin America,Brazil,Technology,Phones,Rep_018,4,4325.400000000001,2137.68,925.855,0.1,21.41
ORD-1207,2024-07-26,2024-07-27,Standard,Consumer,North America,Canada,Furniture,Bookcases,Rep_007,17,14636.21,9020.96,5615.25,0.05,38.37
ORD-1208,2024-05-31,2024-06-07,Express,Corporate,Europe,Germany,Technology,Computers,Rep_002,16,17058.85,9965.03,3682.06,0.05,21.58
ORD-1209,2024-07-24,2024-07-29,Express,Consumer,Europe,France,Office Supplies,Pens,Rep_007,4,307.57,216.49,91.08,0.0,29.61
ORD-1210,2024-09-19,2024-09-23,Express,Consumer,Latin America,Argentina,Office Supplies,Paper,Rep_008,17,128.88,79.01,34.909,0.05,27.09
ORD-1211,2023-08-15,2023-08-17,Standard,Home Office,Europe,France,Office Supplies,Paper,Rep_018,11,865.51,686.26,179.25,0.0,20.71
ORD-1212,2024-05-22,2024-05-26,Express,Home Office,Latin America,Brazil,Technology,Phones,Rep_009,15,8097.925,5049.17,1000.4259999999999,0.05,12.35
ORD-1213,2023-09-25,2023-09-30,Second Class,Home Office,Europe,France,Office Supplies,Paper,Rep_018,11,1082.78,680.14,402.64,0.0,37.19
ORD-1214,2024-11-18,2024-11-25,Standard,Corporate,Asia Pacific,China,Furniture,Tables,Rep_019,9,14333.02,7729.26,4614.596,0.3,32.2
ORD-1215,2024-06-16,2024-06-22,Standard,Corporate,Europe,United Kingdom,Furniture,Furnishings,Rep_005,3,2515.08,1870.89,644.19,0.15,25.61
ORD-1216,2023-08-15,2023-08-22,Express,Corporate,North America,United States,Technology,Copiers,Rep_018,6,8609.84,5707.21,2902.64,0.05,33.71
ORD-1217,2024-04-01,2024-04-08,Standard,Corporate,North America,Canada,Furniture,Bookcases,Rep_016,1,435.82,273.87,161.95,0.0,37.16
ORD-1218,2023-03-16,2023-03-21,Express,Consumer,North America,Mexico,Furniture,Chairs,Rep_012,11,14093.55,9172.01,4921.54,0.0,34.92
ORD-1219,2023-03-07,2023-03-11,Second Class,Corporate,Asia Pacific,Singapore,Office Supplies,Pens,Rep_009,1,84.52,55.43,29.09,0.1,34.42
ORD-1220,2023-05-23,2023-05-27,Express,Consumer,Asia Pacific,China,Office Supplies,Paper,Rep_014,14,1271.8,822.28,449.51,0.15,35.34
ORD-1221,2023-07-29,2023-08-01,Standard,Home Office,Asia Pacific,China,Furniture,Bookcases,Rep_002,14,10423.02,8056.09,2366.94,0.05,22.71
ORD-1222,2024-05-21,2024-05-24,Second Class,Corporate,Latin America,Brazil,Technology,Copiers,Rep_006,16,28599.850000000002,18179.33,3290.3849999999998,0.15,11.5
ORD-1223,2023-06-22,2023-06-26,Standard,Home Office,Asia Pacific,Japan,Office Supplies,Paper,Rep_019,15,716.03,460.9,255.13,0.0,35.63
ORD-1224,2023-10-13,2023-10-17,Second Class,Home Office,North America,United States,Technology,Computers,Rep_003,9,5713.58,4277.41,1436.17,0.0,25.14
ORD-1225,2024-05-28,2024-06-03,Second Class,Consumer,North America,United States,Furniture,Tables,Rep_016,17,8489.91,5822.69,2667.22,0.0,31.42
ORD-1226,2024-10-22,2024-10-23,Standard,Consumer,North America,United States,Office Supplies,Storage,Rep_009,9,617.17,472.66,144.5,0.15,23.41
ORD-1227,2023-12-09,2023-12-14,Express,Corporate,Asia Pacific,Singapore,Furniture,Furnishings,Rep_015,15,14140.39,11008.36,3132.03,0.05,22.15
ORD-1228,2024-05-19,2024-05-22,Second Class,Corporate,North America,Mexico,Office Supplies,Pens,Rep_012,13,1263.9,824.74,439.16,0.0,34.75
ORD-1229,2024-08-06,2024-08-09,Standard,Consumer,Asia Pacific,Japan,Furniture,Tables,Rep_018,17,3440.359,1907.58,1034.3899999999999,0.2,30.07
ORD-1230,2024-03-24,2024-03-29,Express,Home Office,North America,United States,Technology,Phones,Rep_008,14,21717.875,11399.91,5974.38,0.0,27.51
ORD-1231,2023-02-18,2023-02-24,Standard,Home Office,Europe,United Kingdom,Furniture,Furnishings,Rep_020,1,574.4,436.84,137.56,0.05,23.95
ORD-1232,2024-01-17,2024-01-20,Standard,Consumer,North America,United States,Technology,Phones,Rep_017,19,41936.137500000004,23985.99,9562.92,0.0,22.8
ORD-1233,2023-11-29,2023-11-30,Second Class,Home Office,Asia Pacific,Japan,Technology,Phones,Rep_012,8,14558.73,10814.32,3744.41,0.1,25.72
ORD-1234,2023-04-13,2023-04-15,Standard,Consumer,Latin America,Argentina,Technology,Copiers,Rep_014,13,21680.04,13183.89,8496.15,0.15,39.19
ORD-1235,2024-11-03,2024-11-10,Second Class,Home Office,Asia Pacific,Singapore,Furniture,Chairs,Rep_015,8,11977.147,5658.76,4976.215999999999,0.0,41.55
ORD-1236,2023-04-15,2023-04-19,Standard,Consumer,Europe,Germany,Office Supplies,Pens,Rep_010,14,916.01,716.92,199.09,0.1,21.73
ORD-1237,2024-03-29,2024-04-02,Standard,Corporate,Asia Pacific,China,Furniture,Chairs,Rep_003,16,30945.59,18186.54,7864.849999999999,0.1,25.42
ORD-1238,2023-11-07,2023-11-10,Standard,Consumer,North America,Mexico,Furniture,Chairs,Rep_017,6,7703.08,5688.71,2014.37,0.05,26.15
ORD-1239,2023-03-14,2023-03-17,Express,Corporate,North America,Canada,Furniture,Tables,Rep_003,3,3901.76,3056.36,845.41,0.05,21.67
ORD-1240,2023-04-28,2023-05-01,Standard,Consumer,Latin America,Brazil,Office Supplies,Binders,Rep_007,4,37.02,27.85,9.17,0.2,24.77
ORD-1241,2024-03-19,2024-03-23,Express,Home Office,Europe,Spain,Office Supplies,Pens,Rep_011,17,248.53,191.23,57.31,0.05,23.06
ORD-1242,2024-04-30,2024-05-06,First Class,Corporate,North America,Mexico,Technology,Phones,Rep_005,3,7236.875,3918.57,1870.93,0.0,25.85
ORD-1243,2023-08-22,2023-08-27,Standard,Consumer,Asia Pacific,Japan,Furniture,Bookcases,Rep_015,10,13601.16,8476.62,5124.54,0.3,37.68
ORD-1244,2024-10-07,2024-10-13,Express,Consumer,Latin America,Argentina,Technology,Phones,Rep_013,15,6479.8,3142.38,1429.022,0.3,22.05
ORD-1245,2023-06-14,2023-06-15,Express,Consumer,North America,United States,Technology,Computers,Rep_019,3,1918.65,1250.7,667.95,0.0,34.81
ORD-1246,2024-01-18,2024-01-23,First Class,Home Office,Latin America,Brazil,Office Supplies,Pens,Rep_001,3,57.9,44.2,9.589999999999998,0.0,16.56
ORD-1247,2023-04-14,2023-04-17,Standard,Consumer,Europe,United Kingdom,Furniture,Bookcases,Rep_007,8,1241.95,863.29,378.66,0.05,30.49
ORD-1248,2023-04-01,2023-04-06,Second Class,Consumer,North America,Canada,Office Supplies,Binders,Rep_015,12,103.3,77.39,25.91,0.05,25.08
ORD-1249,2023-01-20,2023-01-26,Express,Corporate,North America,Canada,Furniture,Furnishings,Rep_017,19,14207.17,11311.71,2895.46,0.05,20.38
ORD-1250,2023-08-16,2023-08-21,First Class,Home Office,Europe,France,Technology,Computers,Rep_015,11,20256.86,13621.8,6635.06,0.1,32.75
ORD-1251,2023-03-23,2023-03-27,Standard,Home Office,Latin America,Chile,Office Supplies,Pens,Rep_004,7,670.77,429.36,241.41,0.0,35.99
ORD-1252,2023-12-03,2023-12-05,Standard,Corporate,North America,United States,Office Supplies,Pens,Rep_003,5,267.46,193.99,73.47,0.2,27.47
ORD-1253,2023-12-15,2023-12-21,First Class,Corporate,Europe,France,Office Supplies,Binders,Rep_010,16,1326.09,884.08,442.01,0.1,33.33
ORD-1254,2023-10-30,2023-10-31,Express,Corporate,Asia Pacific,Australia,Furniture,Furnishings,Rep_017,8,4099.74,2471.58,1628.16,0.1,39.71
ORD-1255,2024-07-02,2024-07-08,Standard,Consumer,North America,United States,Technology,Accessories,Rep_004,3,4674.475,2310.02,1429.56,0.05,30.58
ORD-1256,2023-09-17,2023-09-22,First Class,Home Office,Europe,France,Furniture,Bookcases,Rep_008,3,2954.78,2113.87,840.91,0.1,28.46
ORD-1257,2023-05-03,2023-05-05,Standard,Consumer,Europe,Spain,Furniture,Furnishings,Rep_002,10,4391.24,3054.77,1336.46,0.0,30.43
ORD-1258,2023-04-21,2023-04-28,Standard,Home Office,Asia Pacific,Singapore,Furniture,Bookcases,Rep_008,14,4385.66,2864.86,1520.8,0.0,34.68
ORD-1259,2023-11-17,2023-11-24,Second Class,Consumer,North America,United States,Furniture,Chairs,Rep_019,19,19131.94,11949.51,7182.44,0.15,37.54
ORD-1260,2023-03-15,2023-03-21,Express,Corporate,Europe,Spain,Furniture,Furnishings,Rep_014,18,19791.61,15130.82,4660.79,0.15,23.55
ORD-1261,2023-09-17,2023-09-18,Second Class,Corporate,North America,Mexico,Office Supplies,Storage,Rep_012,14,1243.05,950.63,292.42,0.1,23.52
ORD-1262,2024-08-13,2024-08-19,Standard,Consumer,North America,Mexico,Technology,Computers,Rep_018,6,13475.0,7725.52,3054.48,0.05,22.67
ORD-1263,2023-06-06,2023-06-13,First Class,Home Office,Latin America,Chile,Technology,Phones,Rep_019,9,15239.59,10098.82,5140.78,0.1,33.73
ORD-1264,2023-03-24,2023-03-29,First Class,Consumer,North America,Canada,Office Supplies,Paper,Rep_001,10,182.16,118.56,63.6,0.15,34.91
ORD-1265,2024-06-06,2024-06-12,First Class,Consumer,North America,Mexico,Technology,Computers,Rep_020,19,30565.362500000003,19559.22,4893.07,0.0,16.01
ORD-1266,2024-06-23,2024-06-25,Express,Corporate,Latin America,Brazil,Office Supplies,Pens,Rep_014,3,120.4,73.5,32.83,0.1,27.27
ORD-1267,2023-04-10,2023-04-11,Standard,Corporate,Asia Pacific,Japan,Technology,Phones,Rep_011,1,1602.67,1203.29,399.38,0.0,24.92
ORD-1268,2023-09-20,2023-09-24,Standard,Corporate,Latin America,Argentina,Office Supplies,Storage,Rep_012,12,510.45,379.08,131.37,0.0,25.74
ORD-1269,2023-08-23,2023-08-29,Standard,Corporate,Asia Pacific,China,Technology,Phones,Rep_010,12,2936.88,2166.27,770.61,0.0,26.24
ORD-1270,2024-02-02,2024-02-03,First Class,Home Office,Europe,France,Technology,Accessories,Rep_006,17,38607.600000000006,20178.96,10707.12,0.1,27.73
ORD-1271,2023-07-07,2023-07-13,Standard,Home Office,Europe,Germany,Technology,Copiers,Rep_016,15,7179.31,4496.43,2682.88,0.15,37.37
ORD-1272,2024-11-29,2024-12-01,Standard,Consumer,Asia Pacific,Japan,Technology,Computers,Rep_006,7,958.0837500000001,388.34,281.75,0.1,29.41
ORD-1273,2024-09-29,2024-09-30,Express,Consumer,Latin America,Chile,Technology,Copiers,Rep_007,4,8508.8375,4116.37,1883.4969999999998,0.15,22.14
ORD-1274,2024-05-18,2024-05-22,Standard,Home Office,Latin America,Brazil,Furniture,Bookcases,Rep_009,2,1889.22,1312.4,403.774,0.0,21.37
ORD-1275,2024-08-24,2024-08-26,Standard,Corporate,Latin America,Brazil,Office Supplies,Paper,Rep_011,15,874.84,660.84,149.79999999999998,0.0,17.12
ORD-1276,2023-12-28,2024-01-04,Standard,Home Office,North America,Canada,Technology,Computers,Rep_013,19,6394.97,4874.4,1520.57,0.1,23.78
ORD-1277,2024-05-05,2024-05-09,Express,Corporate,North America,United States,Office Supplies,Storage,Rep_015,9,634.95,468.61,166.34,0.2,26.2
ORD-1278,2024-04-03,2024-04-09,Standard,Corporate,Latin America,Argentina,Technology,Computers,Rep_002,15,13890.4125,8776.68,1634.955,0.3,11.77
ORD-1279,2024-08-20,2024-08-23,Express,Corporate,Europe,Germany,Furniture,Tables,Rep_013,3,996.15,686.45,309.69,0.0,31.09
ORD-1280,2024-12-21,2024-12-24,First Class,Home Office,Latin America,Chile,Technology,Computers,Rep_012,6,1967.5625,1144.82,300.461,0.05,15.27
ORD-1281,2023-11-28,2023-12-01,Standard,Home Office,Asia Pacific,China,Technology,Computers,Rep_006,18,35339.34,22547.26,12792.08,0.1,36.2
ORD-1282,2023-09-30,2023-10-07,Standard,Corporate,Asia Pacific,Australia,Technology,Copiers,Rep_002,8,2922.07,2031.95,890.12,0.1,30.46
ORD-1283,2024-03-02,2024-03-06,Standard,Corporate,Asia Pacific,China,Office Supplies,Storage,Rep_012,9,987.051,574.68,258.426,0.0,26.18
ORD-1284,2023-06-20,2023-06-26,Standard,Home Office,North America,Canada,Furniture,Bookcases,Rep_005,3,4057.5,2434.86,1622.64,0.2,39.99
ORD-1285,2024-10-28,2024-10-31,First Class,Consumer,Europe,France,Technology,Copiers,Rep_007,17,27393.699999999997,13546.61,8368.35,0.0,30.55
ORD-1286,2024-08-25,2024-08-30,First Class,Consumer,Europe,Germany,Technology,Computers,Rep_020,18,29934.6875,15520.05,8427.7,0.0,28.15
ORD-1287,2023-09-23,2023-09-27,Express,Consumer,Asia Pacific,Australia,Technology,Phones,Rep_001,17,5762.1,4240.39,1521.71,0.0,26.41
ORD-1288,2024-10-12,2024-10-14,Second Class,Corporate,Latin America,Chile,Technology,Accessories,Rep_019,19,7847.9,4307.06,1379.8819999999998,0.2,17.58
ORD-1289,2024-02-09,2024-02-16,Standard,Home Office,Europe,Spain,Office Supplies,Binders,Rep_018,13,795.05,506.62,288.42,0.0,36.28
ORD-1290,2024-05-08,2024-05-13,Second Class,Home Office,North America,Mexico,Furniture,Bookcases,Rep_005,1,673.18,513.08,160.1,0.15,23.78
ORD-1291,2024-06-19,2024-06-20,Express,Consumer,Latin America,Argentina,Office Supplies,Binders,Rep_017,13,111.4,69.69,29.197,0.1,26.21
ORD-1292,2024-11-30,2024-12-03,Standard,Corporate,Europe,Germany,Technology,Phones,Rep_008,7,3911.05,1883.62,1245.22,0.05,31.84
ORD-1293,2023-02-07,2023-02-10,Standard,Consumer,Asia Pacific,Australia,Office Supplies,Paper,Rep_013,18,1622.23,1238.74,383.49,0.0,23.64
ORD-1294,2024-01-17,2024-01-19,Standard,Home Office,Latin America,Chile,Office Supplies,Binders,Rep_016,8,542.37,333.93,145.908,0.05,26.9
ORD-1295,2023-06-11,2023-06-16,Express,Home Office,Asia Pacific,Japan,Technology,Phones,Rep_010,17,20791.51,13708.09,7083.42,0.1,34.07
ORD-1296,2023-07-10,2023-07-17,Express,Home Office,North America,Mexico,Technology,Phones,Rep_002,8,3211.05,1989.72,1221.33,0.15,38.04
ORD-1297,2023-06-16,2023-06-19,Standard,Corporate,North America,Canada,Technology,Phones,Rep_009,9,6510.75,4343.47,2167.29,0.3,33.29
ORD-1298,2024-07-14,2024-07-18,Standard,Consumer,Latin America,Chile,Technology,Accessories,Rep_017,3,3715.7875000000004,2084.81,621.474,0.0,16.73
ORD-1299,2023-02-12,2023-02-15,Second Class,Consumer,Latin America,Chile,Furniture,Tables,Rep_014,2,1425.45,922.26,503.19,0.1,35.3
ORD-1300,2023-06-17,2023-06-20,Standard,Home Office,Asia Pacific,China,Technology,Phones,Rep_016,6,1686.36,1336.11,350.25,0.1,20.77
ORD-1301,2024-07-08,2024-07-15,Express,Home Office,Europe,United Kingdom,Office Supplies,Storage,Rep_002,19,1000.24,614.32,385.91,0.0,38.58
ORD-1302,2024-08-17,2024-08-18,Second Class,Corporate,Asia Pacific,Japan,Technology,Phones,Rep_011,5,5998.44375,2673.49,1425.004,0.0,23.76
ORD-1303,2023-03-10,2023-03-16,Standard,Corporate,Europe,Spain,Office Supplies,Paper,Rep_018,16,586.86,431.64,155.22,0.0,26.45
ORD-1304,2024-03-27,2024-03-29,First Class,Home Office,North America,United States,Furniture,Bookcases,Rep_014,19,22788.15,16412.49,6375.66,0.3,27.98
ORD-1305,2023-12-27,2024-01-01,Standard,Corporate,North America,Canada,Furniture,Chairs,Rep_017,2,2917.89,1816.86,1101.04,0.05,37.73
ORD-1306,2024-04-12,2024-04-14,Express,Home Office,North America,United States,Office Supplies,Paper,Rep_003,10,540.95,404.65,136.3,0.1,25.2
ORD-1307,2023-06-03,2023-06-06,Express,Consumer,Asia Pacific,Australia,Office Supplies,Pens,Rep_015,6,68.95,47.31,21.65,0.1,31.4
ORD-1308,2024-01-02,2024-01-08,Standard,Corporate,Europe,Germany,Technology,Computers,Rep_003,6,4044.3125,2378.72,856.73,0.1,21.18
ORD-1309,2023-04-10,2023-04-15,Standard,Consumer,Asia Pacific,Singapore,Furniture,Chairs,Rep_019,10,9571.61,6150.88,3420.73,0.2,35.74
ORD-1310,2024-09-01,2024-09-02,Standard,Consumer,Europe,United Kingdom,Technology,Copiers,Rep_017,13,19283.975,10037.23,5389.94,0.05,27.95
ORD-1311,2023-03-14,2023-03-17,Second Class,Corporate,North America,Canada,Furniture,Furnishings,Rep_016,6,1455.9,875.96,579.94,0.05,39.83
ORD-1312,2023-12-07,2023-12-09,Second Class,Consumer,Asia Pacific,China,Office Supplies,Pens,Rep_009,19,1158.96,837.54,321.43,0.1,27.73
ORD-1313,2024-05-07,2024-05-10,Standard,Home Office,Latin America,Chile,Technology,Phones,Rep_015,15,2016.2375,1082.63,371.252,0.0,18.41
ORD-1314,2023-10-23,2023-10-25,Second Class,Corporate,Asia Pacific,China,Furniture,Bookcases,Rep_001,11,10259.97,6919.73,3340.23,0.0,32.56
ORD-1315,2023-10-02,2023-10-05,Second Class,Corporate,Latin America,Chile,Office Supplies,Paper,Rep_003,10,537.93,350.02,187.91,0.3,34.93
ORD-1316,2024-12-21,2024-12-23,Second Class,Consumer,North America,United States,Furniture,Bookcases,Rep_007,17,22291.6,17455.47,4836.13,0.15,21.69
ORD-1317,2024-03-20,2024-03-22,Second Class,Corporate,Europe,France,Office Supplies,Storage,Rep_008,4,223.31,140.43,82.88,0.1,37.11
ORD-1318,2024-10-23,2024-10-30,Standard,Consumer,Latin America,Chile,Furniture,Chairs,Rep_004,7,1250.53,873.14,264.166,0.2,21.12
ORD-1319,2023-01-03,2023-01-07,Express,Consumer,Europe,Germany,Furniture,Chairs,Rep_006,6,1539.8,1082.92,456.88,0.1,29.67
ORD-1320,2024-03-30,2024-04-01,Express,Home Office,Asia Pacific,China,Office Supplies,Storage,Rep_003,4,168.857,85.98,61.47399999999999,0.0,36.41
ORD-1321,2023-10-04,2023-10-06,Standard,Consumer,North America,Mexico,Furniture,Furnishings,Rep_013,14,19310.25,15265.97,4044.28,0.0,20.94
ORD-1322,2023-11-10,2023-11-16,Second Class,Consumer,Asia Pacific,Singapore,Technology,Phones,Rep_009,6,6774.44,4746.35,2028.09,0.0,29.94
ORD-1323,2023-03-28,2023-04-04,Standard,Consumer,North America,Mexico,Office Supplies,Binders,Rep_009,15,1034.94,658.07,376.87,0.1,36.41
ORD-1324,2023-02-14,2023-02-15,Standard,Consumer,North America,Mexico,Technology,Computers,Rep_006,12,12649.44,7997.89,4651.55,0.0,36.77
ORD-1325,2024-02-20,2024-02-26,Standard,Corporate,Europe,France,Furniture,Tables,Rep_015,19,7814.81,5500.41,2314.4,0.1,29.62
